ACTIVE_ORG_1,ASSET_ID,PROBLEM_ABSTRACT,TICKET_NUMBER,TICKET_OPENED,TICKET_STATE,TICKET_TYPE,ACTIVE_ORG_x,ticket_create,month_create,year_create,ticket,ticket_type,1,2,3,4,5,6,1_2_min,2_3_min,3_4_min,4_5_min,5_6_min,first_Esc_date,Last_Esc_date,total_wt,Escalation_cnt,TICKET_OPENED_DATE,TICKET_CLOSED_DATE,TICKET_CLEARED_DATE,LAST_MODIFIED_DATE,TOD,SEVERITY,SEVERITY_CLASSIFICATION,CLIENT_NAME,LOCATION_ADDRESS_1,LOCATION_CITY,LOCATION_STATE_PROVINCE,LOCATION_ZIPPOSTAL,Client_Ticket,Clientticket,MCN,ORG_GROUP,ACTIVE_ORG_y,TICKET_CATEGORY,TICKET_TYPE_DESC_TX,RESOLUTION_TEXT,ROOT_CAUSE_DESC_TX,TROUBLE_REPT_DESC_TX,SA_TOUCHED,Tech_Touched_All,UPDATE_FLAG,Financial_Srvc,GOLIATH_Initial_Root_Cause,uno,open_fitst_min
US-ENTBB-SA,1179557_1,H DSL TS,272868372,1/2/2020 16:07,Closed,0,US-ENTBB-SA,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:07,1/9/2020 14:32,1/2/2020 22:00,1/9/2020 14:32,16,4,,EarthLink,,,FL,,172691927,172691927,,DSL389315,US-ENTBB-SA,,Client,LINE TESTED SUCCESSFULLY,Customer / Equipment,Intermittent Trouble,0,1,0,BROADBAND ACCESS,,1,
GU-GCSC-MIS,12.118.206.62," 12.118.206.62 server is down at 2020-01-02 15:54:52 - PRONTO FRANCHISE, L.L.C.",272868351,1/2/2020 16:07,Closed,1,GU-GCSC-MIS,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:07,1/7/2020 14:41,1/7/2020 14:36,1/7/2020 14:41,16,3,,"PRONTO FRANCHISE, L.L.C.",805 MEDIA LUNA RD,BROWNSVILLE,TX,78521,,,908927,908927,GU-GCSC-MIS,AIP,Auto Detect,router was lost configuration ,AT&T,Outage/Cannot Ping,0,1,0,MIS,WAN,1,
US-GNMC-HMC,172.23.100.185,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.185 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2512 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 2843 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272868315,1/2/2020 16:07,Cancel,1,US-GNMC-HMC,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.78,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.78 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1208 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1710 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868353,1/2/2020 16:07,Cancel,1,US-GNMC-HMC,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,0027043AFF47,AT&T VPN Gateway BackupFailure 0027043AFF47,272868317,1/2/2020 16:07,Cancel,1,US-GNMC-IPS,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,00D0CF16AB60,AT&T VPN Gateway [  DOWN:GA853RA1             IP:68.213.18.184   MAC:00D0CF16AB60      407-248-4953 unknown                ],272868211,1/2/2020 16:07,Cancel,1,US-GNMC-IPS,1/2/2020 16:07,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN-GCSC-SOC,CHKPT-MMM-GAIA03,VG ALARM Threshold Alarm (Errors (eth2-eth2)=755) &gt; 400 for 3/3 cycles COMMENT=https://mss.gcsc.att.com/wiki/index.php/AOTS:Common_Traps#Checkpoint_GAIA - MOULDING AND MILLWORK MANUFACTURING,272868212,1/2/2020 16:08,Closed,1,IN-GCSC-SOC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/6/2020 6:58,1/6/2020 6:57,1/6/2020 6:58,16,3,,MOULDING AND MILLWORK MANUFACTURING,1100 - 1111 West Hastings,Vancouver ,BC,V6E 2J3,,,,SOC_MMM,IN-GCSC-SOC,AIP,Auto Detect,Out of Scope issue for AT&T - Customer to address internally,Customer / Equipment,Other,0,1,0,MSS,WAN,1,
GU-GCSC-MIS,12.89.114.110,Express Ticketing: Hard Down both voice and data  - Illinois Business Innovation S,272868447,1/2/2020 16:08,Closed,24,GU-GCSC-MIS,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/10/2020 2:12,1/10/2020 2:11,1/10/2020 2:12,16,4,,Illinois Business Innovation S,1100 E WARRENVILLE RD,NAPRVL,IL,60563,,,1146177,1146177,GU-GCSC-MIS,AIP,Web,WCB Closure,Network,Router Down,0,1,0,MIS,NTF,1,
GU-GCSC-MIS,12.91.176.38, 12.91.176.38 server is down at 2020-01-02 15:55:07 - ACCUTRANS INC_8310006952595,272868444,1/2/2020 16:08,Closed,1,GU-GCSC-MIS,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/2/2020 19:29,1/2/2020 19:25,1/2/2020 19:50,16,1,,ACCUTRANS INC_8310006952595,3429 E NAVIGATION BLVD,CORPUS CHRISTI,TX,78402,,,558792,558792,GU-GCSC-MIS,ACT,Auto Detect,A outage related to an AT&T facility that is not major has been restored.,Network,Outage/Cannot Ping,0,1,0,MIS,UNREACH,1,
US-GNMC-HMC,172.23.100.82,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.82 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 482 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 229 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272868446,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,12.87.250.158,"Express Ticketing: No internet service - Hilton Worldwide, Inc",272868448,1/2/2020 16:08,Closed,24,GU-GCSC-MIS,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/8/2020 8:34,1/8/2020 8:30,1/8/2020 8:34,16,3,,"Hilton Worldwide, Inc",4156 LAVISTA RD,TCKR,GA,30084,,,919272,919272,GU-GCSC-MIS,AIP,Web,Ticket Sync,Network,Circuit Down,0,1,0,MIS,WAN,1,
US-GNMC-HMC,172.23.101.32,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.101.32 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 442 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 189 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272868451,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTL-DS0,  DVEC982231   ATI ,Circuit down,272868283,1/2/2020 16:08,Closed,24,VIRTL-DS0,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/4/2020 18:25,1/2/2020 16:09,1/4/2020 18:25,16,1,,NATIONAL GRID CORPORATE,,,,,MPLS E Stoneham Pomeworth, Pomeworth,SZ0168,AV_12356892,VIRTL-DS0,,Web,"AT&T Brief Hit, Came Clear.",Came Clear,Circuit Down,0,0,0,NB-IPVPN,,1,
GU-GCSC-HMC,BMVAAMPEM0002R, BMVAAMPEM0002R router is down at 2020-01-02 16:01:25,272868439,1/2/2020 16:08,Closed,1,GU-GCSC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/2/2020 18:33,1/2/2020 18:30,1/2/2020 18:33,16,4,,M_TALBOT UNDERWRITING,29 RICHMOND ROAD,PEMBROKE,,HM 08,,,,AM_12368884,GU-GCSC-HMC,AIP,Auto Detect,Brazil | bounced | came clear  ,Network,Outage/Node Down,0,1,0,EVPN,UNREACH,1,
GU-GCSC-MIS,12.250.214.170,no internet after configuring router  - LANTER DELIVERY SYSTEMS,272868401,1/2/2020 16:08,Closed,0,GU-GCSC-MIS,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:08,1/9/2020 1:09,1/9/2020 1:09,1/9/2020 1:10,16,4,,LANTER DELIVERY SYSTEMS,2510 MILL CENTER PKWY NE,BUF,GA,30518,,,1117433,1117433,GU-GCSC-MIS,AIP,Client,WCB Closure,Network,Outage/Degradation/Data,0,1,0,MIS,,1,
US-GNMC-HMC,172.23.100.187,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.187 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 3666 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 4171 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272868452,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.158,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.158 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1359 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1107 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272868455,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.110,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.110 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 379 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 128 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStrin",272868458,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.184,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.184 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 400 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 149 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStrin",272868461,1/2/2020 16:08,Cancel,1,US-GNMC-HMC,1/2/2020 16:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,AN0CA13GC01MBT01,ANHG16SO sonusSs7NodeRpcStateChangeNotification,272868476,1/2/2020 16:09,Closed,1,MO-BGTN-VOIP,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:09,1/2/2020 16:28,1/2/2020 16:28,1/2/2020 16:28,16,3,,,,,,,,,,MVOIP,MO-BGTN-VOIP,,Auto Detect,,AT&T Facilities,Circuit/Transport Issue,0,1,0,VOIP,,1,
VIRTL-DS1,  DHEC490126   ATI ,There is high errors on a T1 connection ,272867742,1/2/2020 16:09,Closed,24,VIRTL-DS1,1/2/2020 16:09,1,2020,272867742,1,1/2/2020 16:49,,,,,,,,,,,1/2/2020 16:49,1/2/2020 16:49,0,1,1/2/2020 16:09,1/4/2020 17:27,1/2/2020 17:24,1/4/2020 17:28,16,1,,CVS03803,,,,,15505276,15505276,P17542,AV_CVSPHARM,VIRTL-DS1,,Web,"AT&T Brief Hit, Came Clear.",Came Clear,Errors,0,1,0,NB-IPVPN,,1,40
US-GNMC-HMC,172.23.101.28,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.101.28 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 4058 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 4771 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868365,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-BVP,USSOAVCLEOH03R,Express Ticketing: Unable to forward calls ,272868215,1/2/2020 16:09,Closed,24,GU-GCSC-BVP,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:09,1/5/2020 17:25,1/5/2020 17:25,1/5/2020 17:25,16,4,,Soave Inc,,,OH,,,,TA4968,TA4968,GU-GCSC-BVP,,Web,Waiting for customer response.,Customer / Equipment,Configuration Issue,0,1,0,BVOIP,NTF,1,
GR-GCSC-HMC,STTNOIRBS303R, STTNOIRBS303R interface IF-STTNOIRBS303R/6 [T1 0/1/0] is unstable at 2020-01-02 16:04:35,272868363,1/2/2020 16:09,Closed,1,GR-GCSC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:09,1/2/2020 19:12,1/2/2020 19:11,1/2/2020 19:12,16,2,,SOT - OFFICE OF INFORMATION RESOURCES,1000 Hotel Avenue,BURNS,TN,37029,,,,MR_STTNOIR,GR-GCSC-HMC,AIP,Auto Detect,"A non-major outage related to LEC/PTT (Unsch Maint, Emerg Maint, LEC Power Outage) restored",Network,Other,1,1,0,NETWORK SOURCING,NTF,1,
US-GNMC-HMC,172.23.100.91,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.91 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 266 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 13 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString)",272868364,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.200,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.200 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 867 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 615 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStrin",272868463,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,RACFWR1RS01," | RACFWR1RS01:CHC-1-12-8-154932,SIGNAL_DEGRADE_OCH,NSA,NEND,RCV,1283,0100001496,NA,1549.32,NA | Channel Degrade",272868221,1/2/2020 16:09,Cancel,1,GA-GCSC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,RACDAL2RS01," | RACDAL2RS01:CHC-1-12-8-155012,SIGNAL_DEGRADE_OCH,NSA,NEND,RCV,1283,0100004423,NA,1550.12,NA | Channel Degrade",272868223,1/2/2020 16:09,Cancel,1,GA-GCSC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,12.124.120.130," 12.124.120.130 server is down at 2020-01-02 15:57:31 - GRANITE TELECOMMUNICATIONS, L",272868586,1/2/2020 16:10,Closed,1,GU-GCSC-MIS,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/6/2020 16:32,1/6/2020 16:30,1/6/2020 16:32,16,3,,"GRANITE TELECOMMUNICATIONS, L",209 N MAIN ST,ELKTON,KY,42220,,,1092149,1092149,GU-GCSC-MIS,AIP,Auto Detect,Ticket Sync,Network,Outage/Cannot Ping,1,1,0,MIS,UNREACH,1,
US-GNMC-HMC,172.23.100.29,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.29 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 981 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 984 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272868366,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-IPCC-LCT2,12.247.118.30,Express Ticketing: LAN IP Migration,272868464,1/2/2020 16:09,Closed,24,US-IPCC-LCT2,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:09,1/9/2020 1:36,1/9/2020 1:36,1/9/2020 1:36,16,6,,First Business Financial Servi,3135 W HIGHLAND BLVD,MILWAUKEE,WI,53208,,,305413,305413,US-IPCC-LCT2,,Web,completed,Scheduled Project,Other,1,1,0,MIS,,1,
US-GNMC-HMC,172.23.100.53,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.53 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 274 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 23 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString)",272868489,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.162,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.162 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 903 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1153 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868513,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,135.89.203.2,SYSLOG:ENVMON-3- Fan 1 not rotating - 135.89.203.2 -  Fan 1 not rotating,272868488,1/2/2020 16:09,Cancel,1,US-GNMC-HMC,1/2/2020 16:09,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.222,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.222 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 839 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 587 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStrin",272868515,1/2/2020 16:10,Cancel,1,US-GNMC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-ENTBB-SA,1479893_1,INFORMATIONAL OTHER DEPT WIP,272868287,1/2/2020 16:10,Closed,0,US-ENTBB-SA,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/2/2020 16:14,1/2/2020 16:10,1/2/2020 16:14,16,5,,EarthLink,,,TN,,,,,HSIA-E1011623,US-ENTBB-SA,,Client,Informational Request,INFO,Informational,0,1,0,BROADBAND ACCESS,,1,
US-GNMC-HMC,172.23.100.113,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.113 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2640 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 2408 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272868494,1/2/2020 16:10,Cancel,1,US-GNMC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-BVP,USMIDWGDPTX01R,NO IB & OB all TN,272868562,1/2/2020 16:10,Closed,0,GU-GCSC-BVP,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/2/2020 16:19,1/2/2020 16:18,1/2/2020 16:36,16,1,,VoIP-MIS,,,,,,,,TF4717/FB2/BV,GU-GCSC-BVP,,Client,Ticket Sync,Router,Other,0,1,0,BVOIP,,1,
GU-GCSC-CUST,US133-W-UM-00003519-03,AP US133-W-UM-00003519-03 is Down.  It has been disassociated from controller US133-W-UA-0633DCTR-01 for more than 66.42 Minutes,272868539,1/2/2020 16:10,Closed,1,GU-GCSC-CUST,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/2/2020 20:15,1/2/2020 20:13,1/2/2020 20:15,16,6,,IBM DOW CHEMICAL,HWY 18 RIVER RD,HAHNVILLE,LA,70057,,,,NS_DWC2,GU-GCSC-CUST,AIP,Auto Detect,An AT&T Brief hit occurred and came Clear while testing.,Unknown,Circuit Down,0,1,0,NETWORK SOURCING,,1,
US-GNMC-HMC,172.23.100.39,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.39 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 6114 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 7969 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868591,1/2/2020 16:10,Cancel,1,US-GNMC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTL-DS1,  DHEC834639   ATI ,Express Ticketing: Store 1326 T1 is down,272868592,1/2/2020 16:10,Closed,24,VIRTL-DS1,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/3/2020 17:31,1/2/2020 16:11,1/3/2020 17:31,16,2,,"ULTA COSMETICS, SALON &",,,FL,,1754586,1754586,SD7392,AV_12352030,VIRTL-DS1,,Web,"AT&T Brief Hit, Came Clear.",Came Clear,Circuit Down,0,0,0,NB-IPVPN,,1,
GU-GCSC-HMC,CNASSALIS0001R, CNASSALIS0001R router is down at 2020-01-02 16:03:33,272868589,1/2/2020 16:10,Closed,1,GU-GCSC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/3/2020 11:02,1/3/2020 11:02,1/3/2020 11:02,16,4,,M_ASSA ABLOY AB,"LIYI INDUSTRY PARK,ECONOMY DEVELOPMENT ZONE,QINGTI",LISHUI,33,323000,INC0797123,INC0797123,,AM_ASSAABLO,GU-GCSC-HMC,ACT,Auto Detect,Informational,INFO,Outage/Node Down,0,0,0,EVPN,WAN,1,
US-GNMC-HMC,172.23.101.40,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.101.40 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2112 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1864 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868590,1/2/2020 16:10,Cancel,1,US-GNMC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA-NTWX-SD1,  DHEP471872   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272868520,1/2/2020 16:10,Closed,1,VA-NTWX-SD1,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:10,1/4/2020 16:46,1/4/2020 16:44,1/4/2020 16:47,16,1,,SANTA CLARA/MOJAVE RIVER,@ HIGHWAY 108,TWN HRT,CA,95383,,,SD4122B2,AV_12350893,VA-NTWX-SD1,,Auto Detect,,Came Clear,Alarm,0,0,0,NB-IPVPN,,1,
US-GNMC-HMC,172.23.100.95,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.95 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1823 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1881 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272868593,1/2/2020 16:10,Cancel,1,US-GNMC-HMC,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-ENTBB-SA,1448189_1,H L19251356,272868379,1/2/2020 16:11,Closed,0,US-ENTBB-SA,1/2/2020 16:11,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:11,1/13/2020 16:31,1/7/2020 22:00,1/13/2020 16:31,16,4,,Hypercore Networks Inc,,,MI,,,,,HSIA-E1010949,US-ENTBB-SA,,Client,DISPATCH TECHNICIAN PROVE SYNC AND SURF,Customer Premises,Intermittent Trouble,0,1,0,BROADBAND ACCESS,,1,
MO-BGTN-VOIP,DUMMY-ASSET 99,SERVER DOWN/UNABLE TO ACCESS-SINGLE USER,272868564,1/2/2020 16:10,Cancel,0,MO-BGTN-VOIP,1/2/2020 16:10,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTL-DS1,  DHEC617597   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272868523,1/2/2020 16:11,Closed,1,VIRTL-DS1,1/2/2020 16:11,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:11,1/4/2020 23:35,1/2/2020 23:34,1/4/2020 23:36,16,2,,AUTOZONE,2301 MONTROSE BLVD,HOUSTON,TX,77006,,,CR4488,AV_12355815,VIRTL-DS1,,Auto Detect,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Alarm,0,0,0,NB-IPVPN,,1,
